lat,lon,day,month,year
66.256651,-166.071916,11,9,2011
66.256651,-166.071916,11,9,2011
66.256651,-166.071916,5,10,2011
66.256651,-166.071916,11,9,2011
66.256651,-166.071916,29,9,2011
66.256651,-166.071916,23,9,2011
66.256651,-166.071916,4,10,2011
66.256651,-166.071916,26,9,2011
66.256651,-166.071916,9,10,2011
66.256651,-166.071916,9,10,2011
66.256651,-166.071916,25,9,2011
66.256651,-166.071916,3,9,2011
66.256651,-166.071916,4,10,2011
66.256651,-166.071916,17,9,2011
66.256651,-166.071916,13,9,2011
66.256651,-166.071916,11,10,2011
66.256651,-166.071916,12,11,2010
66.256651,-166.071916,13,9,2011
66.256651,-166.071916,28,8,2011
66.256651,-166.071916,9,10,2011
66.256651,-166.071916,9,10,2011
66.256651,-166.071916,9,10,2011
66.256651,-166.071916,9,10,2011
66.256651,-166.071916,10,10,2011
66.256651,-166.071916,6,10,2011
66.256651,-166.071916,5,10,2011
66.256651,-166.071916,4,10,2011
66.256651,-166.071916,27,9,2011
66.256651,-166.071916,2,9,2011
66.256651,-166.071916,27,8,2011
66.256651,-166.071916,27,8,2011
66.256651,-166.071916,6,10,2011
66.256651,-166.071916,10,10,2011
66.256651,-166.071916,9,10,2011
66.256651,-166.071916,11,10,2011
66.256651,-166.071916,13,9,2011
66.256651,-166.071916,13,9,2011
66.256651,-166.071916,30,9,2010
66.256651,-166.071916,28,10,2010
66.256651,-166.071916,5,10,2010
66.256651,-166.071916,5,10,2010
66.256651,-166.071916,5,10,2010
66.256651,-166.071916,9,10,2010
66.256651,-166.071916,6,10,2010
66.256651,-166.071916,5,10,2010
66.256651,-166.071916,4,10,2010
66.256651,-166.071916,25,9,2010
66.256651,-166.071916,30,9,2010
66.256651,-166.071916,4,10,2010
66.256651,-166.071916,15,10,2010
66.256651,-166.071916,5,10,2010
66.256651,-166.071916,4,10,2010
66.256651,-166.071916,3,10,2010
66.256651,-166.071916,7,10,2010
66.256651,-166.071916,5,10,2010
66.256651,-166.071916,15,10,2010
66.256651,-166.071916,6,10,2010
66.256651,-166.071916,6,10,2010
66.256651,-166.071916,3,10,2010
66.256651,-166.071916,5,10,2009
66.256651,-166.071916,14,10,2009
66.256651,-166.071916,7,10,2009
66.256651,-166.071916,25,9,2009
66.256651,-166.071916,27,9,2009
66.256651,-166.071916,24,10,2009
66.256651,-166.071916,21,10,2009
66.256651,-166.071916,21,10,2009
66.256651,-166.071916,25,10,2009
66.256651,-166.071916,13,10,2009
66.256651,-166.071916,13,10,2009
66.256651,-166.071916,23,11,2010
66.256651,-166.071916,4,10,2010
66.256651,-166.071916,15,10,2009
66.256651,-166.071916,30,9,2009
66.256651,-166.071916,2,10,2010
66.256651,-166.071916,3,10,2010
66.256651,-166.071916,5,10,2010
66.256651,-166.071916,1,10,2009
66.256651,-166.071916,1,10,2009
66.256651,-166.071916,2,10,2009
66.256651,-166.071916,2,10,2009
66.256651,-166.071916,2,10,2009
66.256651,-166.071916,6,10,2009
66.256651,-166.071916,10,9,2010
66.256651,-166.071916,2,10,2010
66.256651,-166.071916,2,10,2010
66.256651,-166.071916,30,9,2010
66.256651,-166.071916,5,10,2010
66.256651,-166.071916,1,10,2010
66.256651,-166.071916,2,10,2010
66.256651,-166.071916,4,10,2010
66.256651,-166.071916,5,10,2010
66.256651,-166.071916,5,10,2010
66.256651,-166.071916,4,11,2010
66.256651,-166.071916,16,9,2010
66.256651,-166.071916,14,10,2010
66.256651,-166.071916,14,10,2010
66.256651,-166.071916,14,10,2010
66.256651,-166.071916,7,10,2010
66.256651,-166.071916,3,10,2010
66.256651,-166.071916,2,10,2010
66.256651,-166.071916,2,10,2010
66.256651,-166.071916,2,10,2010
66.256651,-166.071916,7,10,2010
66.256651,-166.071916,10,10,2010
66.256651,-166.071916,10,10,2010
66.256651,-166.071916,20,11,2010
66.256651,-166.071916,4,10,2010
66.256651,-166.071916,21,11,2010
66.256651,-166.071916,4,10,2010
66.256651,-166.071916,20,11,2010
66.256651,-166.071916,18,11,2010
66.256651,-166.071916,4,10,2010
66.256651,-166.071916,21,11,2010
66.256651,-166.071916,21,11,2010
66.256667,-166.071944,13,10,2009
66.256667,-166.071944,14,10,2009
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,29,9,2010
66.256667,-166.071944,3,10,2010
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,3,10,2010
66.256667,-166.071944,3,10,2010
66.256667,-166.071944,7,10,2010
66.256667,-166.071944,17,9,2010
66.256667,-166.071944,24,9,2010
66.256667,-166.071944,6,10,2010
66.256667,-166.071944,7,10,2010
66.256667,-166.071944,3,10,2010
66.256667,-166.071944,3,10,2010
66.256667,-166.071944,3,10,2010
66.256667,-166.071944,9,10,2010
66.256667,-166.071944,28,9,2010
66.256667,-166.071944,3,10,2010
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,27,9,2010
66.256667,-166.071944,7,10,2010
66.256667,-166.071944,3,10,2010
66.256667,-166.071944,16,9,2010
66.256667,-166.071944,10,10,2010
66.256667,-166.071944,3,10,2010
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,8,10,2010
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,16,9,2010
66.256667,-166.071944,7,10,2010
66.256667,-166.071944,3,10,2010
66.256667,-166.071944,9,10,2010
66.256667,-166.071944,7,10,2010
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,16,9,2010
66.256667,-166.071944,7,10,2010
66.256667,-166.071944,8,10,2010
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,10,10,2010
66.256667,-166.071944,7,10,2010
66.256667,-166.071944,6,10,2010
66.256667,-166.071944,3,10,2010
66.256667,-166.071944,3,10,2010
66.256667,-166.071944,8,10,2010
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,12,10,2009
66.256667,-166.071944,8,10,2010
66.256667,-166.071944,6,10,2010
66.256667,-166.071944,10,10,2010
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,5,10,2009
66.256667,-166.071944,10,10,2010
66.256667,-166.071944,3,10,2010
66.256667,-166.071944,17,9,2010
66.256667,-166.071944,16,9,2010
66.256667,-166.071944,14,10,2009
66.256667,-166.071944,31,10,2009
66.256667,-166.071944,6,10,2010
66.256667,-166.071944,10,10,2010
66.256667,-166.071944,28,10,2009
66.256667,-166.071944,11,10,2009
66.256667,-166.071944,9,10,2009
66.256667,-166.071944,1,10,2009
66.256667,-166.071944,5,10,2009
66.256667,-166.071944,15,10,2009
66.256667,-166.071944,1,10,2009
66.256667,-166.071944,13,10,2009
66.256667,-166.071944,11,10,2010
66.256667,-166.071944,9,10,2010
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,5,10,2009
66.256667,-166.071944,5,10,2009
66.256667,-166.071944,31,10,2009
66.256667,-166.071944,15,10,2009
66.256667,-166.071944,15,10,2009
66.256667,-166.071944,6,10,2009
66.256667,-166.071944,13,10,2009
66.256667,-166.071944,8,10,2009
66.256667,-166.071944,15,10,2009
66.256667,-166.071944,1,10,2009
66.256667,-166.071944,12,10,2009
66.256667,-166.071944,5,10,2009
66.256667,-166.071944,8,10,2010
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,5,10,2009
66.256667,-166.071944,8,10,2009
66.256667,-166.071944,15,10,2009
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,,,
66.256667,-166.071944,5,10,2010
66.256667,-166.071944,14,10,2009
66.256667,-166.071944,13,10,2009
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.256667,-166.071944,,,
66.257,-166.07,10,10,2011
66.272,-166.135,23,11,2012
66.334,-168.551,17,7,2011
66.35,-166.78,,,
66.35,-166.78,,,
66.49,-163.61,27,7,1984
66.49,-163.61,27,7,1984
66.49,-163.61,27,7,1984
66.49,-163.61,27,7,1984
66.491667,-163.616667,27,7,1984
66.491667,-163.616667,27,7,1984
66.491667,-163.616667,27,7,1984
66.491667,-163.616667,27,7,1984
66.54,-163.53,21,9,1981
66.54,-163.53,21,9,1981
66.54,-163.53,21,9,1981
66.541667,-163.533333,21,9,1981
66.541667,-163.533333,21,9,1981
66.541667,-163.533333,21,9,1981
66.5454651957311,-162.7522814315563,27,8,2003
66.5454651957311,-162.7522814315563,4,10,2003
66.5454651957311,-162.7522814315563,4,10,2003
66.5454651957311,-162.7522814315563,4,10,2003
66.5454651957311,-162.7522814315563,3,10,2003
66.5454651957311,-162.7522814315563,27,8,2003
66.5454651957311,-162.7522814315563,3,10,2003
66.546111,-162.749444,29,10,2009
66.546111,-162.749444,29,10,2009
66.898306,-162.596601,30,10,2012
66.898306,-162.596601,30,10,2012
66.898306,-162.596601,30,10,2012
66.898306,-162.596601,11,8,2011
66.898306,-162.596601,27,10,2010
66.898306,-162.596601,27,10,2010
66.898306,-162.596601,27,10,2010
66.898306,-162.596601,27,10,2010
66.898306,-162.596601,23,10,2010
66.898306,-162.596601,23,10,2010
66.898306,-162.596601,23,10,2010
66.898306,-162.596601,23,10,2010
66.898306,-162.596601,23,10,2010
66.898306,-162.596601,23,10,2010
66.898306,-162.596601,23,10,2010
66.89831,-162.597026,,,
66.9,-162.5971,16,10,2007
66.9,-162.5971,16,10,2007
66.913416,-162.591173,12,6,2017
66.9941,-162.831,16,10,2007
68.347778,-166.808056,7,6,2015
68.347778,-166.808056,,,
69.502,-138.663,25,7,2010
69.502,-138.66,28,7,2011
69.509,-138.915,25,7,2010
69.758038,-163.049499,31,12,2015
69.87,-142.06,14,9,1980
69.87,-142.063333,14,9,1980
70.08,-162.5,17,9,1981
70.08,-162.5,17,9,1981
70.08,-162.5,17,9,1981
70.08,-162.5,17,9,1981
70.08,-162.5,17,9,1981
70.086667,-162.5,17,9,1981
70.086667,-162.5,17,9,1981
70.086667,-162.5,17,9,1981
70.086667,-162.5,17,9,1981
70.086667,-162.5,17,9,1981
70.279,-146.555,24,7,2010
70.283333,-161.366667,23,7,1984
70.29,-161.3,23,7,1984
70.296189,-161.301719,23,7,1984
70.3,-161.21,16,9,1981
70.3,-161.21,16,9,1981
70.3,-161.21,16,9,1981
70.3,-161.21,16,9,1981
70.3,-161.21,16,9,1981
70.3,-161.216667,16,9,1981
70.3,-161.216667,16,9,1981
70.3,-161.216667,16,9,1981
70.3,-161.216667,16,9,1981
70.3,-161.216667,16,9,1981
70.302,-146.815,24,7,2010
70.6295228997336,-160.0333841270057,29,7,1975
70.6295228997336,-160.0333841270057,11,8,1975
70.6295228997336,-160.0333841270057,4,8,1975
70.6366,-160.035736,15,10,2015
70.636944,-160.038333,,,
70.636944,-160.038333,,,
70.636944,-160.038333,,,
70.636944,-160.038333,,,
70.636944,-160.038333,,,
70.636944,-160.038333,,,
70.636944,-160.038333,,,
70.636944,-160.038333,,,
70.636944,-160.038333,,,
70.636944,-160.038333,12,6,1978
70.636944,-160.038333,12,6,1978
70.636944,-160.038333,9,6,1978
70.636944,-160.038333,12,6,1978
70.636944,-160.038333,12,6,1978
70.636944,-160.038333,,,
70.636944,-160.038333,8,6,1978
70.636944,-160.038333,12,6,1978
70.636944,-160.038333,,,
70.636944,-160.038333,,,
70.636944,-160.038333,12,6,1978
70.636944,-160.038333,12,6,1978
70.636944,-160.038333,8,6,1978
70.636944,-160.038333,,,
70.636944,-160.038333,12,6,1978
70.636944,-160.038333,9,6,1978
70.636944,-160.038333,12,6,1978
70.636944,-160.038333,8,6,1978
70.636944,-160.038333,10,6,1978
70.636944,-160.038333,12,6,1978
70.947,-152.033,23,7,2010
71.261789,-156.775932,11,6,2002
71.261789,-156.775932,11,6,2002
71.261789,-156.775932,11,6,2002
71.261789,-156.775932,11,6,2002
71.261789,-156.775932,11,6,2002
71.261789,-156.775932,11,6,2002
71.261789,-156.775932,11,6,2002
71.28,-156.78,26,6,1996
71.28,-156.78,26,6,1996
71.283333,-156.783333,26,6,1996
71.290556,-156.788611,31,12,2009
71.290556,-156.788611,10,6,2015
71.290556,-156.788611,,,
71.3796149655671,-156.4634519510082,,,
71.797,-156.017,21,7,2011
51.498885495811784,179.0581676530129,11,7,1969
51.498885495811784,179.0581676530129,28,1,1971
51.82894871621382,-176.83185305276865,28,7,1973
51.82894871621382,-176.83185305276865,27,7,1973
51.82894871621382,-176.83185305276865,30,7,1973
51.82894871621382,-176.83185305276865,28,7,1973
51.82894871621382,-176.83185305276865,25,7,1973
51.82894871621382,-176.83185305276865,25,7,1973
51.831170636709444,-176.83602014335975,28,7,1973
51.831170636709444,-176.83602014335975,25,7,1973
51.831170636709444,-176.83602014335975,28,7,1973
51.831170636709444,-176.83602014335975,27,7,1973
51.831170636709444,-176.83602014335975,30,7,1973
51.831170636709444,-176.83602014335975,25,7,1973
53.57910660559938,-166.83190463398682,7,4,1972
53.58243955233672,-166.8352378072559,7,4,1972
53.66910977086905,-166.64190772138355,7,4,1972
53.66910977086905,-166.64190772138355,4,3,1968
53.67244263625304,-166.65024092488437,7,4,1972
53.67244263625304,-166.65024092488437,4,3,1968
57.04489199121783,-170.4021011978887,13,4,1979
57.04489199121783,-170.4021011978887,17,4,1979
57.04489199121783,-170.4021011978887,13,4,1979
58.456852173181595,-154.02536679132177,18,9,1976
58.73289318258247,-158.3921099693627,20,7,2001
61.530529193138584,-166.0990249921746,,,
61.530529193138584,-166.0990249921746,,,
61.530529193138584,-166.0990249921746,,,
61.530529193138584,-166.0990249921746,,,
61.530529193138584,-166.0990249921746,,,
61.530529193138584,-166.0990249921746,,,
61.530529193138584,-166.0990249921746,,,
61.530529193138584,-166.0990249921746,,,
62.92914674781569,-169.6425211201982,7,7,1974
62.93525783361945,-169.64391066844263,7,7,1974
63.18913954358132,-170.29254723004928,27,8,1956
63.18913954358132,-170.29254723004928,25,8,1956
63.18913954358132,-170.29254723004928,10,10,1959
63.18913954358132,-170.29254723004928,27,8,1956
63.18913954358132,-170.29254723004928,27,8,1956
63.18913954358132,-170.29254723004928,27,8,1956
63.18913954358132,-170.29254723004928,27,8,1956
63.18913954358132,-170.29254723004928,27,8,1956
63.18913954358132,-170.29254723004928,27,8,1956
63.189417384550296,-170.30143629143996,27,8,1956
63.189417384550296,-170.30143629143996,10,10,1959
63.189417384550296,-170.30143629143996,27,8,1956
63.189417384550296,-170.30143629143996,25,8,1956
63.189417384550296,-170.30143629143996,27,8,1956
63.189417384550296,-170.30143629143996,27,8,1956
63.189417384550296,-170.30143629143996,27,8,1956
63.189417384550296,-170.30143629143996,27,8,1956
63.189417384550296,-170.30143629143996,27,8,1956
63.49914612728201,-170.25257548233265,6,11,1964
63.49914612728201,-170.25257548233265,6,11,1964
63.49914612728201,-170.25257548233265,1,5,1950
63.49914612728201,-170.25257548233265,11,7,1969
63.49914612728201,-170.25257548233265,2,5,1969
63.49914612728201,-170.25257548233265,2,5,1969
63.49914612728201,-170.25257548233265,2,3,1969
63.49914612728201,-170.25257548233265,2,8,1969
63.49914612728201,-170.25257548233265,2,8,1969
63.49914612728201,-170.25257548233265,2,5,1969
63.49914612728201,-170.25257548233265,2,7,1969
63.49914612728201,-170.25257548233265,1,8,1969
63.49914612728201,-170.25257548233265,6,11,1964
63.49914612728201,-170.25257548233265,1,8,1950
63.49914612728201,-170.25257548233265,26,5,1958
63.49914612728201,-170.25257548233265,6,11,1964
63.49914612728201,-170.25257548233265,6,11,1964
63.49914612728201,-170.25257548233265,1,5,1950
63.49914612728201,-170.25257548233265,1,8,1969
63.49914612728201,-170.25257548233265,2,8,1969
63.49914612728201,-170.25257548233265,2,5,1969
63.49914612728201,-170.25257548233265,2,5,1969
63.49914612728201,-170.25257548233265,2,3,1969
63.49914612728201,-170.25257548233265,11,7,1969
63.49914612728201,-170.25257548233265,2,7,1969
63.49914612728201,-170.25257548233265,2,8,1969
63.49914612728201,-170.25257548233265,2,5,1969
63.49914612728201,-170.25257548233265,6,11,1964
63.49914612728201,-170.25257548233265,1,8,1950
63.49914612728201,-170.25257548233265,26,5,1958
63.55913522583526,-170.90258358326162,24,8,1957
63.56580235336128,-170.90258420546348,24,8,1957
63.689145710560176,-170.47259414331862,28,5,1979
63.689145710560176,-170.47259414331862,28,5,1979
63.689145710560176,-170.47259414331862,28,5,1979
63.689145710560176,-170.47259414331862,28,5,1979
63.689145710560176,-170.47259414331862,28,5,1979
63.689145710560176,-170.47259414331862,28,5,1979
63.689145710560176,-170.47259414331862,23,5,1979
63.689145710560176,-170.47259414331862,26,9,1976
63.689145710560176,-170.47259414331862,5,4,1972
63.689145710560176,-170.47259414331862,16,10,1976
63.689145710560176,-170.47259414331862,11,10,1976
63.689145710560176,-170.47259414331862,11,11,1976
63.689145710560176,-170.47259414331862,7,6,1979
63.689145710560176,-170.47259414331862,7,6,1979
63.689145710560176,-170.47259414331862,28,5,1979
63.689145710560176,-170.47259414331862,28,5,1979
63.689145710560176,-170.47259414331862,15,6,1979
63.689145710560176,-170.47259414331862,22,5,1979
63.689145710560176,-170.47259414331862,7,6,1979
63.689145710560176,-170.47259414331862,7,6,1979
63.689145710560176,-170.47259414331862,28,5,1979
63.689145710560176,-170.47259414331862,29,5,1967
63.689145710560176,-170.47259414331862,20,5,1967
63.689145710560176,-170.47259414331862,16,5,1967
63.689145710560176,-170.47259414331862,,,
63.689145710560176,-170.47259414331862,14,5,1967
63.689145710560176,-170.47259414331862,9,5,1967
63.689145710560176,-170.47259414331862,15,5,1967
63.689145710560176,-170.47259414331862,15,5,1967
63.689145710560176,-170.47259414331862,17,5,1967
63.689145710560176,-170.47259414331862,9,5,1967
63.689145710560176,-170.47259414331862,18,5,1967
63.689145710560176,-170.47259414331862,29,5,1967
63.689145710560176,-170.47259414331862,22,5,1967
63.689145710560176,-170.47259414331862,9,5,1967
63.689145710560176,-170.47259414331862,12,5,1967
63.689145710560176,-170.47259414331862,3,12,1954
63.689145710560176,-170.47259414331862,3,12,1954
63.689145710560176,-170.47259414331862,14,9,2008
63.689145710560176,-170.47259414331862,6,9,2009
63.689145710560176,-170.47259414331862,13,9,2009
63.689145710560176,-170.47259414331862,12,9,2009
63.689145710560176,-170.47259414331862,12,9,2009
63.689145710560176,-170.47259414331862,7,9,2009
63.689145710560176,-170.47259414331862,12,9,2009
63.689145710560176,-170.47259414331862,12,9,2009
63.689145710560176,-170.47259414331862,,,
63.689145710560176,-170.47259414331862,20,5,2004
63.689145710560176,-170.47259414331862,4,6,2005
63.689145710560176,-170.47259414331862,5,6,2005
63.689145710560176,-170.47259414331862,20,5,2004
63.689145710560176,-170.47259414331862,14,6,2005
63.689145710560176,-170.47259414331862,5,5,2004
63.693312626515976,-170.48148357139186,28,5,1979
63.693312626515976,-170.48148357139186,28,5,1979
63.693312626515976,-170.48148357139186,23,5,1979
63.693312626515976,-170.48148357139186,28,5,1979
63.693312626515976,-170.48148357139186,28,5,1979
63.693312626515976,-170.48148357139186,28,5,1979
63.693312626515976,-170.48148357139186,28,5,1979
